image,utc,latitude,longitude,altitude_m,satellites,hdop,speed_kmph,course_deg,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,total_acc_g,stable,level,jpeg_bytes,capture_ms
IMG_000147.JPG,2026-07-16T13:42:56Z,42.6397460,77.0737233,1613.10,9,0.93,1.593,114.81,-0.531,-1.045,-4.582,2.537,-3.013,1.0320,0,1,70245,300
IMG_000148.JPG,2026-07-16T13:42:57Z,42.6397427,77.0737250,1613.20,9,0.93,1.463,119.57,-2.101,-0.269,1.342,-5.112,-5.288,1.0620,0,1,70275,302
IMG_000149.JPG,2026-07-16T13:42:58Z,42.6397408,77.0737253,1613.10,9,0.93,1.593,124.47,-2.092,0.282,-3.208,6.254,-5.654,1.0374,0,1,70134,293
IMG_000150.JPG,2026-07-16T13:42:59Z,42.6397370,77.0737258,1613.10,9,0.93,1.593,127.48,-0.189,-0.421,-6.154,-1.876,-2.395,1.0444,0,1,70238,301
IMG_000151.JPG,2026-07-16T13:43:01Z,42.6397280,77.0737255,1612.70,9,0.93,1.759,134.21,-1.448,0.222,5.518,-0.776,-4.540,1.0476,1,1,70168,302
IMG_000152.JPG,2026-07-16T13:43:02Z,42.6397238,77.0737227,1612.80,9,0.93,1.926,138.62,-0.157,0.141,-0.024,-0.990,-1.570,1.0421,1,1,70228,302
IMG_000153.JPG,2026-07-16T13:43:03Z,42.6397197,77.0737192,1613.00,9,0.93,1.778,138.62,-0.497,-0.352,-4.635,0.231,-1.646,1.0188,1,1,70077,300
IMG_000154.JPG,2026-07-16T13:43:04Z,42.6397155,77.0737163,1613.10,9,0.93,1.815,141.81,-0.999,0.118,-6.941,-6.669,-1.379,1.0192,0,1,70388,293
IMG_000155.JPG,2026-07-16T13:43:05Z,42.6397108,77.0737137,1613.10,9,0.93,1.778,144.97,-0.250,-1.836,3.846,0.514,-3.654,1.0196,1,1,70221,294
IMG_000156.JPG,2026-07-16T13:43:07Z,42.6397037,77.0737065,1613.00,9,0.93,1.926,144.97,0.055,-1.021,-3.689,-8.822,0.109,1.0473,0,1,70387,303
IMG_000157.JPG,2026-07-16T13:43:08Z,42.6397012,77.0737013,1613.40,9,0.93,2.574,144.97,0.069,-0.821,-0.750,-1.158,0.262,1.0022,1,1,69747,301
IMG_000158.JPG,2026-07-16T13:43:09Z,42.6396987,77.0736962,1613.50,9,0.93,1.982,144.97,-0.642,-1.127,-3.399,2.613,2.063,1.0434,0,1,69762,301
IMG_000159.JPG,2026-07-16T13:43:10Z,42.6396952,77.0736920,1613.50,9,0.93,1.815,144.97,-0.013,-0.697,-3.811,5.147,3.514,1.0516,1,1,69852,292
IMG_000160.JPG,2026-07-16T13:43:11Z,42.6396897,77.0736908,1613.50,9,0.93,1.778,144.97,0.702,-1.404,-2.971,-2.563,2.842,1.0429,0,1,69793,296
IMG_000161.JPG,2026-07-16T13:43:13Z,42.6396807,77.0736852,1613.50,9,0.93,1.963,149.61,-0.303,0.075,-0.307,-1.120,2.002,1.0227,1,1,69844,303
IMG_000162.JPG,2026-07-16T13:43:14Z,42.6396765,77.0736815,1613.40,9,0.93,1.945,149.61,0.257,0.201,2.044,-0.906,2.857,1.0016,1,1,69793,303
IMG_000163.JPG,2026-07-16T13:43:15Z,42.6396703,77.0736785,1613.50,9,0.93,1.908,154.88,-0.190,-0.708,1.991,-0.349,4.117,1.0240,1,1,69868,302
IMG_000164.JPG,2026-07-16T13:43:16Z,42.6396650,77.0736757,1613.70,9,0.93,1.796,158.88,0.001,-1.165,3.823,-0.120,0.995,1.0172,1,1,69840,294
IMG_000165.JPG,2026-07-16T13:43:17Z,42.6396592,77.0736743,1613.90,9,0.93,1.833,164.17,0.407,-0.383,6.953,-0.982,2.063,1.0350,0,1,69774,305
IMG_000166.JPG,2026-07-16T13:43:18Z,42.6396547,77.0736730,1613.80,9,1.03,1.908,167.80,0.320,-0.515,-0.902,0.445,2.033,1.0558,1,1,69817,304
IMG_000167.JPG,2026-07-16T13:43:20Z,42.6396448,77.0736708,1613.50,9,1.03,1.926,172.60,-0.069,-0.677,5.945,-6.280,-1.616,1.0396,0,1,70003,304
IMG_000168.JPG,2026-07-16T13:43:21Z,42.6396400,77.0736698,1613.40,9,1.03,1.871,173.96,-1.167,-1.526,-1.078,4.903,2.926,1.0021,0,1,69404,290
IMG_000169.JPG,2026-07-16T13:43:22Z,42.6396348,77.0736685,1613.40,9,1.03,1.889,175.83,-1.185,-1.871,1.067,-1.662,0.903,1.0408,0,1,69428,284
IMG_000170.JPG,2026-07-16T13:43:23Z,42.6396293,77.0736673,1613.40,9,0.93,1.926,177.52,-1.035,-0.751,1.724,0.109,-0.837,1.0433,1,1,69305,293
IMG_000171.JPG,2026-07-16T13:43:24Z,42.6396240,77.0736658,1613.50,9,0.93,2.000,179.18,-0.248,-0.603,1.243,-3.692,-1.715,1.0502,1,1,69312,295
IMG_000172.JPG,2026-07-16T13:43:26Z,42.6396155,77.0736600,1613.60,9,0.93,1.908,181.96,-0.387,2.165,1.724,4.002,0.605,1.0071,0,1,69398,286
IMG_000173.JPG,2026-07-16T13:43:27Z,42.6396110,77.0736580,1614.00,9,0.93,2.019,183.04,0.383,0.526,0.411,0.399,0.155,1.0246,0,1,69420,294
IMG_000174.JPG,2026-07-16T13:43:28Z,42.6396067,77.0736560,1614.00,9,0.93,1.889,183.86,-0.444,-1.719,1.243,1.445,1.468,1.0772,0,1,69399,294
IMG_000175.JPG,2026-07-16T13:43:29Z,42.6396022,77.0736540,1614.00,9,0.93,1.926,184.82,0.238,-2.005,-2.620,-0.700,1.773,1.0685,0,1,69340,286
IMG_000176.JPG,2026-07-16T13:43:30Z,42.6395975,77.0736522,1614.10,9,0.93,1.963,185.67,-0.583,-0.928,-1.024,-5.112,2.102,1.0700,1,1,69361,289
IMG_000177.JPG,2026-07-16T13:43:32Z,42.6395872,77.0736485,1614.20,9,0.93,2.000,187.44,-0.046,-0.579,-6.009,-4.509,-0.349,1.0779,0,1,69434,295
IMG_000178.JPG,2026-07-16T13:43:33Z,42.6395818,77.0736472,1614.20,9,0.93,2.019,188.21,-1.680,-1.618,-1.597,1.063,2.651,1.0588,0,1,69496,296
IMG_000179.JPG,2026-07-16T13:43:34Z,42.6395770,77.0736450,1614.30,9,0.93,1.982,188.62,-0.149,-2.594,-0.406,-2.379,2.598,1.0673,0,1,68910,287
IMG_000180.JPG,2026-07-16T13:43:35Z,42.6395717,77.0736437,1614.30,9,0.93,2.093,188.81,-0.772,-1.436,2.136,-4.959,1.911,1.0458,0,1,69233,296
IMG_000181.JPG,2026-07-16T13:43:36Z,42.6395663,77.0736423,1614.20,9,0.93,2.037,189.16,-0.139,-1.823,1.197,-6.433,1.995,1.0507,0,1,68965,306
IMG_000182.JPG,2026-07-16T13:43:38Z,42.6395562,77.0736398,1614.30,9,0.93,1.945,189.24,-1.211,-2.149,-0.803,-0.166,0.880,1.0574,0,1,68931,304
IMG_000183.JPG,2026-07-16T13:43:39Z,42.6395508,77.0736378,1614.30,9,0.93,2.111,189.18,-0.151,-1.370,4.609,2.651,-0.814,1.0505,1,1,69007,288
IMG_000184.JPG,2026-07-16T13:43:40Z,42.6395455,77.0736367,1614.30,9,0.93,1.982,189.21,-0.535,-1.912,-5.002,0.873,2.842,1.0313,0,1,68961,297
IMG_000185.JPG,2026-07-16T13:43:41Z,42.6395402,77.0736353,1614.30,9,0.93,2.093,189.41,-0.801,-0.195,-1.818,-0.830,0.445,1.0385,1,1,68953,297
IMG_000186.JPG,2026-07-16T13:43:42Z,42.6395352,77.0736342,1614.30,9,0.93,2.019,189.21,-0.504,-0.915,-0.482,6.102,-0.624,1.0223,0,1,68999,288
IMG_000187.JPG,2026-07-16T13:43:44Z,42.6395245,77.0736327,1614.20,9,0.93,2.000,189.11,-1.176,-0.544,-8.795,-2.272,1.834,1.0457,0,1,68699,290
IMG_000188.JPG,2026-07-16T13:43:45Z,42.6395195,77.0736317,1614.10,9,0.93,2.037,189.37,-0.481,-1.112,1.853,-1.501,-1.082,1.0420,1,1,68595,299
IMG_000189.JPG,2026-07-16T13:43:46Z,42.6395143,77.0736302,1614.10,9,0.93,2.019,189.29,0.015,-1.210,0.769,3.186,0.094,0.9899,1,1,68736,300
IMG_000190.JPG,2026-07-16T13:43:47Z,42.6395093,77.0736292,1614.10,9,0.93,2.093,189.07,0.478,0.171,-1.482,-0.860,0.323,1.0205,1,1,68789,290
IMG_000191.JPG,2026-07-16T13:44:04Z,42.6394910,77.0736620,1613.30,9,0.93,0.648,184.38,-0.105,-0.249,3.426,-4.120,2.338,1.0241,1,1,68706,299
IMG_000192.JPG,2026-07-16T13:44:05Z,42.6394948,77.0736637,1613.30,9,0.93,0.519,184.38,-0.124,-1.862,2.372,0.338,1.056,1.0350,1,1,68759,301
IMG_000193.JPG,2026-07-16T13:44:06Z,42.6394982,77.0736663,1613.50,9,0.93,1.574,184.38,-0.305,-1.249,-0.505,-3.120,1.682,1.0233,1,1,68696,291
IMG_000194.JPG,2026-07-16T13:44:08Z,42.6395070,77.0736700,1612.60,9,0.93,1.259,184.38,-0.201,-0.360,1.754,3.720,-0.341,1.0274,1,1,68725,296
IMG_000195.JPG,2026-07-16T13:44:09Z,42.6395105,77.0736713,1612.70,9,0.93,1.889,184.38,-0.558,-1.447,2.594,0.445,-0.295,1.0388,1,1,68744,300
IMG_000196.JPG,2026-07-16T13:44:10Z,42.6395143,77.0736732,1612.60,9,0.93,2.148,174.39,-0.797,-0.221,1.037,0.048,0.560,1.0430,1,1,68638,302
IMG_000197.JPG,2026-07-16T13:44:11Z,42.6395190,77.0736748,1612.60,9,0.93,1.741,174.39,-0.422,-0.442,-1.108,2.712,0.521,1.0267,1,1,68610,294
IMG_000198.JPG,2026-07-16T13:44:12Z,42.6395240,77.0736762,1612.60,9,0.93,1.519,174.39,-0.684,-0.753,-2.841,-3.730,2.071,1.0375,1,1,68619,301
IMG_000199.JPG,2026-07-16T13:44:14Z,42.6395323,77.0736825,1612.90,9,0.93,2.667,174.39,-0.090,-0.071,-5.078,1.346,1.239,1.0086,1,1,68636,301
IMG_000200.JPG,2026-07-16T13:44:15Z,42.6395353,77.0736855,1613.20,9,0.93,1.389,174.39,-0.426,-0.313,-0.658,2.193,2.743,1.0425,1,1,68574,292
IMG_000201.JPG,2026-07-16T13:44:16Z,42.6395383,77.0736863,1613.40,9,0.93,1.722,174.39,0.119,-0.567,2.319,-3.395,2.010,1.0135,1,1,68842,292
IMG_000202.JPG,2026-07-16T13:44:17Z,42.6395423,77.0736878,1613.60,9,0.93,1.815,174.39,-0.445,0.040,3.029,3.697,0.125,1.0579,1,1,68858,301
IMG_000203.JPG,2026-07-16T13:44:18Z,42.6395465,77.0736880,1613.60,9,0.93,1.648,174.39,-0.201,-1.614,-1.124,-2.219,0.354,1.0394,1,1,68877,304
IMG_000204.JPG,2026-07-16T13:44:20Z,42.6395545,77.0736897,1613.80,9,0.93,1.370,174.39,-0.059,0.139,3.166,-1.059,1.300,1.0481,1,1,68837,299
IMG_000205.JPG,2026-07-16T13:44:21Z,42.6395583,77.0736913,1613.90,9,0.93,1.741,160.81,0.096,-0.599,2.876,1.590,2.178,1.0403,1,1,68828,303
IMG_000206.JPG,2026-07-16T13:44:22Z,42.6395623,77.0736935,1614.00,9,0.93,2.000,140.33,-0.286,-0.913,-2.383,0.338,1.216,1.0377,1,1,68811,302
IMG_000207.JPG,2026-07-16T13:44:23Z,42.6395673,77.0736952,1614.00,9,0.93,1.926,128.23,-0.384,-0.527,0.533,-2.776,1.041,1.0244,1,1,68847,294
IMG_000208.JPG,2026-07-16T13:44:24Z,42.6395727,77.0736963,1613.90,9,0.93,1.593,128.23,-0.560,-0.084,-3.711,-1.334,2.262,1.0323,1,1,68788,296
IMG_000209.JPG,2026-07-16T13:44:26Z,42.6395812,77.0736975,1613.90,9,0.93,1.630,121.11,-0.315,0.328,-3.330,2.063,0.812,1.0364,1,1,68895,304
IMG_000210.JPG,2026-07-16T13:44:27Z,42.6395853,77.0736985,1614.00,9,0.93,1.926,111.20,-0.344,-0.779,2.243,1.415,-0.051,1.0554,1,1,68841,306
IMG_000211.JPG,2026-07-16T13:44:28Z,42.6395900,77.0736997,1614.10,9,0.93,1.945,104.77,-0.441,-0.630,-3.101,0.491,-0.120,1.0441,1,1,68950,295
IMG_000212.JPG,2026-07-16T13:44:29Z,42.6395950,77.0737010,1614.20,9,0.93,1.426,104.77,-0.984,-1.448,-5.689,-1.425,-2.555,1.0254,1,1,68789,304
IMG_000213.JPG,2026-07-16T13:44:30Z,42.6395993,77.0737022,1614.20,9,0.93,1.370,104.77,-0.352,-0.748,-1.475,-2.792,-0.723,1.0288,1,1,68875,307
IMG_000214.JPG,2026-07-16T13:44:32Z,42.6396092,77.0737048,1614.30,9,0.93,1.796,98.83,0.117,-0.955,-2.139,-0.311,0.369,1.0292,1,1,68902,296
IMG_000215.JPG,2026-07-16T13:44:33Z,42.6396103,77.0737042,1614.40,9,0.93,1.871,98.83,-0.517,-0.560,0.563,1.147,0.109,1.0295,1,1,68894,296
IMG_000216.JPG,2026-07-16T13:44:34Z,42.6396135,77.0737047,1614.50,9,0.93,2.426,92.61,-0.950,-0.302,-1.192,0.147,0.025,1.0269,1,1,68724,305
IMG_000217.JPG,2026-07-16T13:44:35Z,42.6396188,77.0737060,1614.40,9,0.93,1.871,92.61,-0.348,-0.537,-1.979,3.613,-0.265,1.0499,1,1,68775,307
IMG_000218.JPG,2026-07-16T13:44:36Z,42.6396252,77.0737060,1614.30,9,0.93,1.648,92.61,-1.079,-1.898,5.670,-1.211,-2.288,1.0512,0,1,68908,296
IMG_000219.JPG,2026-07-16T13:44:38Z,42.6396333,77.0737120,1614.50,9,0.93,1.185,92.61,-0.736,-0.040,-1.208,-2.211,0.346,1.0616,1,1,69059,306
IMG_000220.JPG,2026-07-16T13:44:39Z,42.6396392,77.0737142,1614.40,9,0.93,1.574,92.61,-0.582,-0.945,-3.070,0.850,0.834,1.0506,1,1,68995,306
IMG_000221.JPG,2026-07-16T13:44:40Z,42.6396440,77.0737160,1614.40,9,0.93,2.019,86.63,0.020,-0.527,2.151,-5.028,1.071,1.0367,1,1,69410,297
IMG_000222.JPG,2026-07-16T13:44:41Z,42.6396488,77.0737183,1614.40,9,0.93,2.130,80.15,-0.323,-0.158,-1.452,0.750,1.407,1.0375,1,1,69378,297
IMG_000223.JPG,2026-07-16T13:44:43Z,42.6396597,77.0737208,1614.30,9,0.93,1.630,80.15,-0.510,-0.330,-2.750,3.628,-0.341,1.0237,1,1,69331,306
IMG_000224.JPG,2026-07-16T13:44:44Z,42.6396618,77.0737248,1614.30,9,0.93,1.667,80.15,-0.700,-0.452,-2.505,1.895,-0.486,1.0418,1,1,69325,322
IMG_000225.JPG,2026-07-16T13:44:45Z,42.6396648,77.0737283,1614.40,9,0.93,1.556,80.15,-0.290,-0.686,0.227,-2.021,2.567,1.0299,1,1,69375,299
IMG_000226.JPG,2026-07-16T13:44:46Z,42.6396668,77.0737325,1614.00,9,0.93,1.482,80.15,-0.380,-0.935,0.640,1.834,2.483,1.0441,1,1,69290,313
IMG_000227.JPG,2026-07-16T13:44:47Z,42.6396717,77.0737348,1613.90,9,0.93,1.778,80.15,-0.165,-1.037,-1.826,-4.746,1.666,1.0442,1,1,69839,319
IMG_000228.JPG,2026-07-16T13:44:48Z,42.6396780,77.0737358,1613.80,9,0.93,1.759,74.87,-0.435,-0.792,-0.757,-0.822,0.842,1.0305,1,1,69649,319
IMG_000229.JPG,2026-07-16T13:44:50Z,42.6396887,77.0737372,1613.70,9,0.93,1.482,70.63,-0.219,-0.763,1.510,1.674,0.125,1.0693,1,1,69760,313
IMG_000230.JPG,2026-07-16T13:44:51Z,42.6396943,77.0737377,1613.70,9,0.93,1.685,66.57,-0.198,-1.050,1.243,1.521,-0.150,1.0299,1,1,69577,300
IMG_000231.JPG,2026-07-16T13:44:52Z,42.6396990,77.0737387,1613.70,9,0.93,1.815,61.67,-0.647,-0.611,0.395,0.712,-1.074,1.0411,1,1,69543,315
IMG_000232.JPG,2026-07-16T13:44:53Z,42.6397035,77.0737395,1613.70,9,1.03,1.982,57.19,-0.929,-1.891,-2.444,1.124,-1.517,1.0497,1,1,69505,309
IMG_000233.JPG,2026-07-16T13:44:54Z,42.6397093,77.0737407,1613.60,9,1.03,1.667,57.19,-0.515,-0.973,-2.727,-5.356,2.262,1.0174,0,1,69557,300
IMG_000234.JPG,2026-07-16T13:44:56Z,42.6397178,77.0737455,1613.60,9,1.03,1.389,57.19,-0.559,0.456,0.174,0.056,0.529,1.0429,1,1,69455,302
IMG_000235.JPG,2026-07-16T13:44:57Z,42.6397207,77.0737487,1614.00,9,0.93,1.426,57.19,-0.450,-1.538,-1.834,-1.616,1.636,1.0352,1,1,69412,310
IMG_000236.JPG,2026-07-16T13:44:58Z,42.6397243,77.0737500,1614.20,9,0.93,1.574,57.19,-0.079,-0.577,-1.269,0.376,1.018,1.0224,1,1,69403,302
IMG_000237.JPG,2026-07-16T13:44:59Z,42.6397285,77.0737508,1614.20,9,0.93,2.074,57.19,-0.536,-1.282,3.243,-0.990,-0.830,1.0303,1,1,69393,302
IMG_000238.JPG,2026-07-16T13:45:00Z,42.6397345,77.0737515,1614.30,9,0.93,2.241,57.19,-0.887,-0.566,-1.086,0.758,-2.043,1.0349,1,1,70698,323
IMG_000239.JPG,2026-07-16T13:45:02Z,42.6397473,77.0737532,1614.10,9,1.03,1.482,57.19,-0.621,-1.008,-0.498,-0.792,2.384,1.0433,1,1,69611,311
IMG_000240.JPG,2026-07-16T13:45:03Z,42.6397525,77.0737552,1614.00,9,1.03,1.593,57.19,-0.489,-1.022,-1.162,-0.830,0.132,1.0265,1,1,70229,327
IMG_000241.JPG,2026-07-16T13:45:04Z,42.6397582,77.0737565,1613.80,9,1.03,1.833,57.19,-0.272,-0.570,1.884,-2.272,0.292,1.0424,1,1,70646,316
IMG_000242.JPG,2026-07-16T13:45:05Z,42.6397635,77.0737580,1613.80,9,1.03,2.185,53.18,-0.382,0.279,-0.742,0.025,0.102,1.0480,1,1,70324,324
IMG_000243.JPG,2026-07-16T13:45:06Z,42.6397687,77.0737597,1613.80,9,0.93,2.352,48.85,-0.710,-0.825,-2.337,2.827,-0.173,1.0481,1,1,70361,324
IMG_000244.JPG,2026-07-16T13:45:08Z,42.6397797,77.0737650,1613.80,9,0.93,2.278,48.85,-0.178,-0.571,-1.941,-0.608,-0.112,1.0351,1,1,70575,324
IMG_000245.JPG,2026-07-16T13:45:09Z,42.6397852,77.0737667,1614.00,9,0.93,1.648,48.85,-0.501,-0.685,-2.681,1.781,2.743,1.0567,1,1,70494,327
IMG_000246.JPG,2026-07-16T13:45:10Z,42.6397873,77.0737702,1613.50,9,0.93,1.537,48.85,-0.228,0.111,0.563,0.529,4.628,1.0402,1,1,70318,317
IMG_000247.JPG,2026-07-16T13:45:37Z,42.6397800,77.0738175,1613.30,9,0.93,2.759,139.18,-0.864,-0.436,7.304,-5.211,-4.585,1.0678,0,1,69818,315
IMG_000248.JPG,2026-07-16T13:45:39Z,42.6397815,77.0738228,1613.40,9,1.03,0.778,139.18,-0.201,-1.616,3.304,-2.868,-8.112,1.0649,1,1,70125,324
IMG_000249.JPG,2026-07-16T13:45:40Z,42.6397810,77.0738180,1613.10,9,1.03,0.778,139.18,-2.875,-0.114,-5.383,-0.578,-6.326,1.0473,0,1,69621,313
IMG_000250.JPG,2026-07-16T13:45:41Z,42.6397810,77.0738147,1613.10,9,1.03,1.019,139.18,-1.086,-0.892,5.189,0.964,-6.456,1.0477,1,1,70439,327
IMG_000251.JPG,2026-07-16T13:45:42Z,42.6397795,77.0738117,1613.10,9,1.03,1.074,139.18,-0.266,-0.800,-4.933,0.102,-6.479,1.0382,0,1,69925,316
IMG_000252.JPG,2026-07-16T13:45:43Z,42.6397787,77.0738103,1613.00,9,1.03,0.574,139.18,-2.390,-0.083,1.151,-0.387,-6.173,1.0396,0,1,70277,327
IMG_000253.JPG,2026-07-16T13:45:44Z,42.6397783,77.0738088,1613.00,9,1.03,0.945,139.18,-0.682,-0.986,-5.918,-1.685,-6.570,1.0248,1,1,70290,327
IMG_000254.JPG,2026-07-16T13:45:46Z,42.6397808,77.0738007,1613.00,9,1.03,1.333,139.18,0.068,-0.834,-6.284,-0.204,-3.211,1.0372,0,1,70664,327
IMG_000255.JPG,2026-07-16T13:45:47Z,42.6397837,77.0737967,1613.10,9,1.03,1.463,139.18,-1.045,-1.035,5.800,3.812,-2.723,1.0603,1,1,70737,329
IMG_000256.JPG,2026-07-16T13:45:48Z,42.6397885,77.0737913,1613.10,9,1.03,2.463,139.18,-1.823,-1.361,-2.063,-3.334,-1.967,1.0262,0,1,70533,321
IMG_000257.JPG,2026-07-16T13:45:49Z,42.6397883,77.0737842,1613.10,8,1.03,2.148,139.18,-0.763,0.117,0.113,1.491,-0.051,1.0344,1,1,70964,333
IMG_000258.JPG,2026-07-16T13:45:50Z,42.6397888,77.0737812,1613.00,8,1.03,1.278,139.18,-1.800,-1.078,-3.124,-0.822,-1.906,1.0362,1,1,70703,329
IMG_000259.JPG,2026-07-16T13:45:52Z,42.6398058,77.0737723,1613.10,9,1.03,3.630,139.18,-0.396,-0.424,-1.032,-1.631,0.354,1.0342,1,1,71635,328
IMG_000260.JPG,2026-07-16T13:45:53Z,42.6398117,77.0737685,1613.10,8,1.03,2.685,139.18,-0.724,-0.933,3.624,1.079,-1.646,1.0360,1,1,71736,329
IMG_000261.JPG,2026-07-16T13:45:54Z,42.6398172,77.0737608,1613.10,9,1.03,4.000,139.18,-0.025,-0.639,-4.376,-1.181,1.728,1.0320,1,1,72124,323
IMG_000262.JPG,2026-07-16T13:45:55Z,42.6398215,77.0737530,1613.10,9,1.03,4.130,139.18,-0.451,-0.432,-2.246,0.812,3.957,1.0553,1,1,72217,327
IMG_000263.JPG,2026-07-16T13:45:56Z,42.6398227,77.0737487,1613.10,9,1.03,2.852,139.18,-0.017,-0.198,1.136,0.323,6.613,1.0286,1,1,72447,330
IMG_000264.JPG,2026-07-16T13:45:57Z,42.6398242,77.0737453,1613.10,9,1.03,1.741,139.18,1.329,0.340,9.785,2.063,5.285,1.0308,0,1,73467,330
IMG_000265.JPG,2026-07-16T13:45:59Z,42.6398260,77.0737422,1613.20,9,0.94,2.315,139.18,-0.934,-0.485,2.647,1.338,3.102,1.0412,0,1,74101,341
IMG_000266.JPG,2026-07-16T13:46:00Z,42.6398263,77.0737428,1613.20,9,0.94,2.111,139.18,1.604,-1.227,8.289,1.369,2.399,1.0522,0,1,74222,350
IMG_000267.JPG,2026-07-16T13:46:01Z,42.6398277,77.0737375,1613.30,9,0.94,1.648,139.18,0.086,-0.235,4.067,-0.135,2.575,1.0494,1,1,73992,344
IMG_000268.JPG,2026-07-16T13:46:02Z,42.6398303,77.0737343,1613.30,8,1.03,1.333,139.18,0.478,-0.593,7.327,-2.250,1.018,1.0652,0,1,74666,336
IMG_000269.JPG,2026-07-16T13:46:04Z,42.6398422,77.0737232,1613.30,9,1.03,2.537,139.18,-1.483,-0.699,-1.498,2.918,2.010,1.0406,1,1,75814,336
IMG_000270.JPG,2026-07-16T13:46:05Z,42.6398423,77.0737203,1613.30,9,1.03,1.667,139.18,-0.262,-0.629,-6.246,0.628,4.063,1.0113,0,1,77226,345
IMG_000271.JPG,2026-07-16T13:46:06Z,42.6398428,77.0737182,1613.40,9,1.03,1.259,139.18,-0.339,-0.729,8.350,-0.402,1.957,1.0426,0,1,79617,358
IMG_000272.JPG,2026-07-16T13:46:07Z,42.6398433,77.0737125,1613.40,8,1.03,1.685,139.18,-0.053,-0.718,4.769,-2.402,3.735,1.0546,1,1,77153,347
IMG_000273.JPG,2026-07-16T13:46:08Z,42.6398438,77.0737097,1613.50,8,1.03,2.259,139.18,-2.436,-0.223,-2.444,0.789,4.193,1.0444,0,1,74615,346
IMG_000274.JPG,2026-07-16T13:46:10Z,42.6398440,77.0737023,1613.50,8,1.03,1.074,139.18,-0.806,-0.632,-0.559,0.750,3.285,1.0312,1,1,78771,359
IMG_000275.JPG,2026-07-16T13:46:11Z,42.6398405,77.0736955,1613.60,8,1.03,1.167,139.18,-0.569,-0.560,-3.063,0.957,4.537,1.0419,1,1,81661,359
IMG_000276.JPG,2026-07-16T13:46:12Z,42.6398330,77.0736913,1613.70,9,1.03,1.759,139.18,0.100,-1.093,0.785,-0.708,4.621,1.0495,1,1,84700,372
IMG_000277.JPG,2026-07-16T13:46:13Z,42.6398333,77.0736902,1613.80,9,1.03,1.556,139.18,0.558,-1.011,1.227,-4.387,1.979,1.0476,1,1,83865,375
IMG_000278.JPG,2026-07-16T13:46:14Z,42.6398298,77.0736878,1613.80,9,1.03,1.482,139.18,0.414,-0.315,1.808,0.224,2.354,1.0295,1,1,84965,374
IMG_000279.JPG,2026-07-16T13:46:16Z,42.6398298,77.0736752,1613.90,9,1.03,1.500,139.18,0.017,-0.995,1.075,-1.150,1.621,1.0630,1,1,93732,410
IMG_000280.JPG,2026-07-16T13:46:17Z,42.6398265,77.0736683,1613.80,9,1.03,1.704,139.18,1.571,-1.181,5.311,-1.326,-0.509,1.0507,0,1,94793,413
IMG_000281.JPG,2026-07-16T13:46:18Z,42.6398248,77.0736623,1613.80,9,1.03,1.408,139.18,-1.533,-0.103,0.525,-3.860,2.422,1.0364,0,1,88579,386
IMG_000282.JPG,2026-07-16T13:46:19Z,42.6398268,77.0736572,1613.80,9,1.03,2.685,139.18,-1.552,0.011,-3.063,1.666,4.636,1.0052,0,1,87573,386
IMG_000283.JPG,2026-07-16T13:46:20Z,42.6398283,77.0736518,1613.80,9,1.03,1.556,139.18,-0.053,-1.154,-2.391,1.254,3.033,1.0186,1,1,91789,411
IMG_000284.JPG,2026-07-16T13:46:22Z,42.6398320,77.0736347,1613.80,9,1.03,2.426,139.18,-1.150,-0.846,-1.032,-4.501,3.918,1.0506,0,1,89127,388
IMG_000285.JPG,2026-07-16T13:46:23Z,42.6398302,77.0736298,1613.70,8,1.03,1.130,139.18,0.149,-0.644,1.327,1.315,3.499,1.0411,1,1,81669,362
IMG_000286.JPG,2026-07-16T13:46:24Z,42.6398265,77.0736277,1613.70,9,1.03,1.056,139.18,0.050,-0.907,-7.238,2.315,2.308,1.0284,0,1,86244,386
IMG_000287.JPG,2026-07-16T13:46:25Z,42.6398277,77.0736245,1613.70,9,1.03,1.574,139.18,-0.459,-0.520,-5.421,6.834,2.491,1.0082,0,1,77408,349
IMG_000288.JPG,2026-07-16T13:46:27Z,42.6398277,77.0736163,1613.60,9,1.03,1.222,139.18,0.491,-0.935,2.159,-1.372,1.903,1.0541,1,1,80251,364
IMG_000289.JPG,2026-07-16T13:46:28Z,42.6398262,77.0736122,1613.60,9,1.03,0.537,139.18,-0.214,-0.566,1.563,5.002,3.979,1.0470,0,1,74877,350
IMG_000290.JPG,2026-07-16T13:46:29Z,42.6398230,77.0736095,1613.60,8,1.03,1.611,139.18,0.145,-1.812,-0.437,1.369,1.369,1.0465,0,1,75607,355
IMG_000291.JPG,2026-07-16T13:46:30Z,42.6398197,77.0736070,1613.60,9,1.03,2.852,139.18,0.428,-1.487,-2.391,2.338,1.827,1.0169,1,1,75724,341
IMG_000292.JPG,2026-07-16T13:46:31Z,42.6398155,77.0736040,1613.60,9,1.03,2.685,139.18,-0.242,-2.008,2.136,-0.425,0.445,1.0420,1,1,73584,328
IMG_000293.JPG,2026-07-16T13:46:32Z,42.6398145,77.0735990,1613.50,8,1.03,1.408,139.18,0.320,-1.520,-2.170,0.491,0.567,1.0267,1,1,72081,339
