image,utc,latitude,longitude,altitude_m,satellites,hdop,speed_kmph,course_deg,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,total_acc_g,stable,level,jpeg_bytes,capture_ms
IMG_000148.JPG,2026-07-17T03:45:09Z,42.6397243,77.0737865,1615.90,6,1.56,2.648,115.24,-0.970,2.717,-4.496,3.924,-1.911,1.0388,0,1,113613,467
IMG_000149.JPG,2026-07-17T03:45:09Z,42.6397243,77.0737865,1615.90,6,1.56,2.648,115.24,-2.268,0.518,-5.786,-0.786,-4.163,1.0565,0,1,99245,436
IMG_000150.JPG,2026-07-17T03:45:11Z,42.6397285,77.0737912,1615.90,6,1.56,1.445,115.24,0.221,0.932,-2.381,7.771,6.715,1.0383,0,1,102682,446
IMG_000151.JPG,2026-07-17T03:45:12Z,42.6397317,77.0737923,1615.90,6,1.56,0.926,115.24,0.804,1.528,0.680,-5.962,5.692,1.0307,0,1,108127,443
IMG_000152.JPG,2026-07-17T03:45:12Z,42.6397317,77.0737923,1616.00,6,1.56,0.926,115.24,0.415,3.066,5.581,1.305,2.845,1.0179,0,1,117833,518
IMG_000153.JPG,2026-07-17T03:45:13Z,42.6397373,77.0737917,1616.00,6,1.56,1.148,115.24,-0.287,1.632,-0.358,5.794,-1.926,1.0572,1,1,121953,527
IMG_000154.JPG,2026-07-17T03:45:14Z,42.6397435,77.0737932,1616.00,6,1.56,1.574,115.24,-0.015,2.548,-3.564,0.145,-0.193,1.0341,1,1,123027,531
IMG_000155.JPG,2026-07-17T03:45:14Z,42.6397435,77.0737932,1616.00,6,1.56,1.574,115.24,-0.423,1.439,3.398,1.939,-3.460,1.0478,1,1,116560,514
IMG_000156.JPG,2026-07-17T03:45:15Z,42.6397482,77.0737960,1616.00,6,1.56,1.241,115.24,-1.624,1.850,-5.625,-2.046,-0.605,1.0271,0,1,111017,477
IMG_000157.JPG,2026-07-17T03:45:15Z,42.6397482,77.0737960,1616.00,6,1.56,1.241,115.24,0.415,1.883,-3.373,0.336,-3.506,1.0332,1,1,113125,476
IMG_000158.JPG,2026-07-17T03:45:16Z,42.6397535,77.0737963,1615.90,6,1.56,0.722,115.24,-0.046,1.579,-0.015,2.656,-2.682,1.0338,1,1,108843,509
IMG_000159.JPG,2026-07-17T03:45:17Z,42.6397547,77.0737968,1615.90,6,1.56,1.000,115.24,-0.717,1.660,0.016,-1.359,-2.644,1.0397,1,1,103873,447
IMG_000160.JPG,2026-07-17T03:45:18Z,42.6397592,77.0737967,1615.90,6,1.56,0.963,115.24,-0.475,1.472,0.237,-1.672,1.288,1.0476,0,1,101887,490
IMG_000161.JPG,2026-07-17T03:45:19Z,42.6397632,77.0737977,1615.80,6,1.56,1.019,115.24,-0.054,2.474,-4.350,-1.397,1.326,1.0094,1,1,99839,425
IMG_000162.JPG,2026-07-17T03:45:20Z,42.6397683,77.0737975,1615.70,6,1.56,0.759,115.24,0.101,2.759,-2.457,5.748,-1.193,1.0388,0,1,100227,462
IMG_000163.JPG,2026-07-17T03:45:21Z,42.6397717,77.0737947,1615.70,6,1.56,0.667,115.24,-0.893,1.303,1.077,3.053,-3.033,1.0494,1,1,100584,434
IMG_000164.JPG,2026-07-17T03:45:22Z,42.6397735,77.0737928,1615.70,6,1.56,0.963,115.24,-0.397,1.154,-1.984,-4.122,-1.002,1.0262,1,1,95005,462
IMG_000165.JPG,2026-07-17T03:45:23Z,42.6397715,77.0738002,1615.70,6,1.56,1.593,115.24,-0.274,3.504,0.817,1.847,-1.789,1.0169,0,1,99245,440
IMG_000166.JPG,2026-07-17T03:45:23Z,42.6397715,77.0738002,1615.70,6,1.56,1.593,115.24,-0.924,0.701,-2.992,-2.038,-0.453,1.0284,0,1,96746,428
IMG_000167.JPG,2026-07-17T03:45:24Z,42.6397768,77.0737985,1615.70,6,1.56,0.741,115.24,-0.788,3.117,0.787,4.771,-2.605,1.0228,0,1,101943,442
IMG_000168.JPG,2026-07-17T03:45:25Z,42.6397803,77.0738033,1615.70,6,1.56,0.704,115.24,-0.130,2.124,3.031,0.046,-5.987,1.0469,1,1,96739,423
IMG_000169.JPG,2026-07-17T03:45:28Z,42.6397867,77.0738090,1615.70,6,1.56,0.593,115.24,-0.141,2.281,1.031,-3.443,1.555,1.0169,1,1,96328,446
IMG_000170.JPG,2026-07-17T03:45:29Z,42.6397945,77.0738075,1615.70,6,1.56,0.315,115.24,-0.160,1.560,-2.755,-1.656,-0.964,1.0416,1,1,98536,487
IMG_000171.JPG,2026-07-17T03:45:30Z,42.6397973,77.0738080,1615.60,6,1.56,0.963,115.24,-1.117,1.299,-5.946,2.137,-1.102,1.0338,0,1,99335,447
IMG_000172.JPG,2026-07-17T03:45:31Z,42.6397967,77.0738080,1615.60,6,1.56,0.704,115.24,-0.987,1.876,-4.022,-4.527,-2.063,1.0427,0,1,91283,412
IMG_000173.JPG,2026-07-17T03:45:34Z,42.6398048,77.0738080,1615.60,6,1.56,0.741,115.24,0.347,3.637,0.726,-1.069,5.967,1.0403,0,1,106379,450
IMG_000174.JPG,2026-07-17T03:45:35Z,42.6398083,77.0738078,1615.60,6,1.56,0.482,115.24,-0.273,2.618,0.680,-5.099,1.616,1.0286,1,1,100893,466
IMG_000175.JPG,2026-07-17T03:45:36Z,42.6398080,77.0738108,1615.60,6,1.56,0.982,115.24,-0.711,2.958,-1.809,-2.244,-1.170,1.0246,1,1,107891,464
IMG_000176.JPG,2026-07-17T03:45:37Z,42.6398067,77.0738135,1615.60,6,1.56,0.704,115.24,-1.072,2.246,-2.915,4.405,-0.903,1.0407,1,1,109519,470
IMG_000177.JPG,2026-07-17T03:45:38Z,42.6398082,77.0738150,1615.60,6,1.56,0.704,115.24,-0.428,2.138,-1.602,5.130,-1.353,1.0394,1,1,115031,519
IMG_000178.JPG,2026-07-17T03:45:39Z,42.6398090,77.0738192,1615.60,6,1.56,1.093,115.24,-0.522,1.804,-0.190,0.382,-2.529,1.0348,1,1,106189,453
IMG_000179.JPG,2026-07-17T03:45:40Z,42.6398117,77.0738205,1615.50,6,1.56,0.870,115.24,-1.352,2.190,-2.602,2.275,-0.254,1.0268,0,1,114384,497
IMG_000180.JPG,2026-07-17T03:45:41Z,42.6398125,77.0738237,1615.50,6,1.56,0.926,115.24,-1.585,1.917,-5.503,0.626,-2.376,1.0387,0,1,113861,498
IMG_000181.JPG,2026-07-17T03:45:42Z,42.6398143,77.0738265,1615.40,6,1.56,0.778,115.24,-1.362,2.291,-5.228,1.260,-0.048,1.0403,0,1,114391,506
IMG_000182.JPG,2026-07-17T03:45:43Z,42.6398160,77.0738295,1615.40,6,1.56,0.815,115.24,-1.556,1.867,2.008,0.626,-2.056,1.0442,0,1,114268,1124
IMG_000183.JPG,2026-07-17T03:45:44Z,42.6398178,77.0738312,1615.40,6,1.56,1.111,115.24,-0.005,2.682,-0.595,3.511,-1.308,1.0424,1,1,117905,511
IMG_000184.JPG,2026-07-17T03:45:44Z,42.6398178,77.0738312,1615.40,6,1.56,1.111,115.24,-0.656,1.455,0.359,1.443,-3.353,1.0477,1,1,109369,499
IMG_000185.JPG,2026-07-17T03:45:46Z,42.6398255,77.0738332,1615.40,6,1.56,0.574,115.24,-0.317,1.019,-1.297,1.511,-1.941,1.0348,1,1,112485,507
IMG_000186.JPG,2026-07-17T03:45:47Z,42.6398270,77.0738367,1615.30,6,1.56,0.574,115.24,-0.465,1.236,-5.602,3.473,-1.460,1.0311,1,1,108779,470
IMG_000187.JPG,2026-07-17T03:45:48Z,42.6398328,77.0738392,1615.30,6,1.56,1.685,115.24,-1.022,1.189,-2.205,1.351,-2.018,1.0245,1,1,110162,500
IMG_000188.JPG,2026-07-17T03:45:48Z,42.6398328,77.0738392,1615.30,6,1.56,1.685,115.24,-0.313,2.760,-2.373,0.359,-0.689,1.0195,1,1,110309,501
IMG_000189.JPG,2026-07-17T03:45:49Z,42.6398337,77.0738390,1615.30,6,1.56,0.648,115.24,-0.798,1.790,-0.022,3.748,-1.079,1.0337,1,1,115156,497
IMG_000190.JPG,2026-07-17T03:45:50Z,42.6398332,77.0738347,1615.40,6,1.56,1.426,115.24,-0.515,1.634,0.993,-3.687,-3.140,1.0383,1,1,105496,467
IMG_000191.JPG,2026-07-17T03:45:50Z,42.6398332,77.0738347,1615.40,6,1.56,1.426,115.24,-1.253,2.575,-3.205,3.687,1.105,1.0374,1,1,108579,504
IMG_000192.JPG,2026-07-17T03:45:52Z,42.6398428,77.0738260,1615.50,6,1.56,0.759,115.24,0.998,2.861,-1.679,-1.015,6.753,1.0358,0,1,109314,473
IMG_000193.JPG,2026-07-17T03:45:53Z,42.6398460,77.0738215,1615.50,6,1.56,0.130,115.24,0.071,2.601,-2.465,1.748,2.089,1.0457,1,1,108056,505
IMG_000194.JPG,2026-07-17T03:45:53Z,42.6398460,77.0738215,1615.50,6,1.56,0.130,115.24,-0.292,2.438,-4.320,4.962,0.028,1.0359,1,1,104003,461
IMG_000195.JPG,2026-07-17T03:45:54Z,42.6398527,77.0738163,1615.60,6,1.56,0.945,115.24,-0.745,1.360,-2.083,-0.580,-0.430,1.0373,1,1,111046,513
IMG_000196.JPG,2026-07-17T03:45:55Z,42.6398505,77.0738178,1615.60,6,1.56,0.778,115.24,-0.700,2.200,-2.366,-3.244,1.372,1.0314,1,1,104470,492
IMG_000197.JPG,2026-07-17T03:45:56Z,42.6398523,77.0738197,1615.60,6,1.56,0.667,115.24,-0.473,2.376,-4.328,1.733,-0.079,1.0313,1,1,107006,499
IMG_000198.JPG,2026-07-17T03:45:57Z,42.6398550,77.0738138,1615.70,6,1.56,2.259,115.24,-0.478,1.576,1.520,-1.092,-3.605,1.0320,1,1,101253,450
IMG_000199.JPG,2026-07-17T03:45:57Z,42.6398550,77.0738138,1615.70,6,1.56,2.259,115.24,-1.192,1.727,-5.076,1.740,-0.460,1.0435,0,1,100078,453
IMG_000200.JPG,2026-07-17T03:45:58Z,42.6398578,77.0738140,1615.80,6,1.56,1.815,115.24,-0.141,2.521,-1.412,-2.931,-2.285,1.0239,1,1,109624,506
IMG_000201.JPG,2026-07-17T03:45:58Z,42.6398578,77.0738140,1615.80,6,1.56,1.815,115.24,-0.857,2.096,1.733,3.733,-2.789,1.0461,1,1,95087,438
IMG_000202.JPG,2026-07-17T03:45:59Z,42.6398565,77.0738202,1615.90,6,1.56,1.426,115.24,-0.840,2.695,-2.030,-3.435,-1.269,1.0237,1,1,97616,464
IMG_000203.JPG,2026-07-17T03:45:59Z,42.6398565,77.0738202,1615.90,6,1.56,1.426,115.24,-0.637,0.842,0.596,3.481,0.127,1.0410,1,1,91720,427
IMG_000204.JPG,2026-07-17T03:46:01Z,42.6398562,77.0738200,1615.90,6,1.56,1.093,115.24,-0.485,1.097,-0.587,-0.885,-1.140,1.0512,1,1,96368,440
IMG_000205.JPG,2026-07-17T03:46:01Z,42.6398562,77.0738200,1616.00,6,1.56,1.093,115.24,-0.811,3.064,1.459,-3.466,-2.277,1.0139,1,1,95227,467
IMG_000206.JPG,2026-07-17T03:46:02Z,42.6398587,77.0738160,1616.10,6,1.56,0.593,115.24,-0.482,2.750,3.008,3.305,-3.063,1.0135,1,1,102300,446
IMG_000207.JPG,2026-07-17T03:46:03Z,42.6398658,77.0738137,1616.20,6,1.56,0.704,115.24,0.002,2.506,1.428,5.763,-3.445,1.0329,1,1,93316,427
IMG_000208.JPG,2026-07-17T03:46:04Z,42.6398730,77.0738135,1616.30,6,1.56,0.407,115.24,-0.134,2.003,-0.839,-3.580,-3.514,1.0398,1,1,101150,437
